,name,lat,long,datetime,gauge,year,month,day,hour,abs hours
1016,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-01,12.596666666666664,2017,3,1,1,1417
1017,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-02,12.654166666666669,2017,3,1,2,1418
1018,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-03,12.625555555555554,2017,3,1,3,1419
1019,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-04,12.639999999999999,2017,3,1,4,1420
1020,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-05,12.615833333333333,2017,3,1,5,1421
1021,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-06,12.604166666666666,2017,3,1,6,1422
1022,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-01-07,12.612500000000002,2017,3,1,7,1423
1023,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-00,12.614166666666668,2017,3,2,0,1440
1024,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-01,12.605833333333331,2017,3,2,1,1441
1025,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-02,12.559166666666668,2017,3,2,2,1442
1026,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-03,12.543636363636363,2017,3,2,3,1443
1027,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-04,12.541666666666666,2017,3,2,4,1444
1028,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-05,12.539166666666667,2017,3,2,5,1445
1029,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-06,12.515833333333333,2017,3,2,6,1446
1030,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-02-07,12.517499999999998,2017,3,2,7,1447
1031,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-00,12.516666666666667,2017,3,3,0,1464
1032,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-01,12.514999999999999,2017,3,3,1,1465
1033,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-02,12.4925,2017,3,3,2,1466
1034,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-03,12.476666666666667,2017,3,3,3,1467
1035,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-04,12.479166666666666,2017,3,3,4,1468
1036,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-05,12.490833333333333,2017,3,3,5,1469
1037,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-06,12.538333333333334,2017,3,3,6,1470
1038,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-03-07,12.6025,2017,3,3,7,1471
1039,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-00,12.699166666666665,2017,3,4,0,1488
1040,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-01,12.76833333333333,2017,3,4,1,1489
1041,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-02,12.778333333333334,2017,3,4,2,1490
1042,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-03,12.776666666666666,2017,3,4,3,1491
1043,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-04,12.768333333333336,2017,3,4,4,1492
1044,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-05,12.7475,2017,3,4,5,1493
1045,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-06,12.761,2017,3,4,6,1494
1046,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-04-07,12.759166666666667,2017,3,4,7,1495
1047,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-00,12.748333333333333,2017,3,5,0,1512
1048,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-01,12.745833333333332,2017,3,5,1,1513
1049,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-02,12.73666666666667,2017,3,5,2,1514
1050,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-03,12.683333333333332,2017,3,5,3,1515
1051,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-04,12.667500000000002,2017,3,5,4,1516
1052,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-05,12.663333333333332,2017,3,5,5,1517
1053,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-06,12.653333333333336,2017,3,5,6,1518
1054,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-05-07,12.645000000000001,2017,3,5,7,1519
1055,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-00,12.653333333333334,2017,3,6,0,1536
1056,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-01,12.664166666666665,2017,3,6,1,1537
1057,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-02,12.664166666666667,2017,3,6,2,1538
1058,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-03,12.661666666666667,2017,3,6,3,1539
1059,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-04,12.658333333333333,2017,3,6,4,1540
1060,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-05,12.644166666666665,2017,3,6,5,1541
1061,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-06,12.5875,2017,3,6,6,1542
1062,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-06-07,12.585833333333333,2017,3,6,7,1543
1063,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-00,12.559166666666664,2017,3,7,0,1560
1064,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-01,12.5475,2017,3,7,1,1561
1065,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-02,12.553333333333335,2017,3,7,2,1562
1066,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-03,12.581666666666665,2017,3,7,3,1563
1067,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-04,12.597272727272726,2017,3,7,4,1564
1068,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-05,12.654166666666669,2017,3,7,5,1565
1069,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-06,12.688333333333333,2017,3,7,6,1566
1070,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-07-07,12.815,2017,3,7,7,1567
1071,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-00,13.063333333333333,2017,3,8,0,1584
1072,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-01,13.590833333333334,2017,3,8,1,1585
1073,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-02,14.148333333333332,2017,3,8,2,1586
1074,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-03,14.646666666666668,2017,3,8,3,1587
1075,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-04,14.899999999999997,2017,3,8,4,1588
1076,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-05,14.896666666666668,2017,3,8,5,1589
1077,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-06,15.112499999999999,2017,3,8,6,1590
1078,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-08-07,15.525000000000004,2017,3,8,7,1591
1079,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-00,16.059166666666666,2017,3,9,0,1608
1080,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-01,16.543333333333333,2017,3,9,1,1609
1081,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-02,16.706666666666667,2017,3,9,2,1610
1082,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-03,16.728333333333335,2017,3,9,3,1611
1083,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-04,16.745833333333334,2017,3,9,4,1612
1084,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-05,17.18583333333333,2017,3,9,5,1613
1085,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-06,17.610833333333332,2017,3,9,6,1614
1086,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-09-07,18.279166666666665,2017,3,9,7,1615
1087,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-00,18.59166666666667,2017,3,10,0,1632
1088,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-01,18.57,2017,3,10,1,1633
1089,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-02,18.368333333333332,2017,3,10,2,1634
1090,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-03,18.049999999999997,2017,3,10,3,1635
1091,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-04,17.720833333333335,2017,3,10,4,1636
1092,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-05,17.426666666666666,2017,3,10,5,1637
1093,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-06,17.17083333333333,2017,3,10,6,1638
1094,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-10-07,16.968333333333337,2017,3,10,7,1639
1095,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-00,16.7175,2017,3,11,0,1656
1096,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-01,16.6275,2017,3,11,1,1657
1097,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-02,16.339166666666667,2017,3,11,2,1658
1098,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-03,16.250000000000004,2017,3,11,3,1659
1099,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-04,16.11583333333333,2017,3,11,4,1660
1100,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-05,16.08583333333333,2017,3,11,5,1661
1101,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-06,16.095000000000002,2017,3,11,6,1662
1102,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-11-07,16.115000000000006,2017,3,11,7,1663
1103,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-00,16.083750000000002,2017,3,12,0,1680
1104,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-01,16.04416666666667,2017,3,12,1,1681
1105,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-02,15.967500000000001,2017,3,12,2,1682
1106,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-03,15.905000000000001,2017,3,12,3,1683
1107,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-04,15.75916666666667,2017,3,12,4,1684
1108,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-05,15.673333333333337,2017,3,12,5,1685
1109,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-06,15.556666666666667,2017,3,12,6,1686
1110,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-12-07,15.470833333333333,2017,3,12,7,1687
1111,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-00,15.423333333333332,2017,3,13,0,1704
1112,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-01,15.276666666666664,2017,3,13,1,1705
1113,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-02,15.2975,2017,3,13,2,1706
1114,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-03,15.14583333333333,2017,3,13,3,1707
1115,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-04,15.113333333333337,2017,3,13,4,1708
1116,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-05,15.128333333333332,2017,3,13,5,1709
1117,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-06,15.221666666666666,2017,3,13,6,1710
1118,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-13-07,15.458333333333336,2017,3,13,7,1711
1119,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-00,15.62833333333333,2017,3,14,0,1728
1120,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-01,15.791666666666666,2017,3,14,1,1729
1121,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-02,15.896666666666668,2017,3,14,2,1730
1122,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-03,15.938333333333333,2017,3,14,3,1731
1123,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-04,16.021666666666665,2017,3,14,4,1732
1124,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-05,16.109166666666667,2017,3,14,5,1733
1125,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-06,16.18,2017,3,14,6,1734
1126,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-14-07,16.301666666666666,2017,3,14,7,1735
1127,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-00,16.350833333333334,2017,3,15,0,1752
1128,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-01,16.397499999999997,2017,3,15,1,1753
1129,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-02,16.299166666666668,2017,3,15,2,1754
1130,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-03,16.22666666666667,2017,3,15,3,1755
1131,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-04,16.124166666666667,2017,3,15,4,1756
1132,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-05,16.049166666666665,2017,3,15,5,1757
1133,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-06,16.150833333333335,2017,3,15,6,1758
1134,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-15-07,16.44333333333333,2017,3,15,7,1759
1135,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-00,16.8275,2017,3,16,0,1776
1136,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-01,17.0125,2017,3,16,1,1777
1137,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-02,17.029166666666665,2017,3,16,2,1778
1138,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-03,16.898333333333337,2017,3,16,3,1779
1139,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-04,16.736666666666668,2017,3,16,4,1780
1140,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-05,16.5425,2017,3,16,5,1781
1141,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-06,16.37833333333333,2017,3,16,6,1782
1142,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-16-07,16.23,2017,3,16,7,1783
1143,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-00,16.075833333333332,2017,3,17,0,1800
1144,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-01,15.925000000000002,2017,3,17,1,1801
1145,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-02,15.82583333333333,2017,3,17,2,1802
1146,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-03,15.640833333333333,2017,3,17,3,1803
1147,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-04,15.555833333333332,2017,3,17,4,1804
1148,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-05,15.386666666666665,2017,3,17,5,1805
1149,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-06,15.35,2017,3,17,6,1806
1150,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-17-07,15.286666666666667,2017,3,17,7,1807
1151,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-00,15.219999999999999,2017,3,18,0,1824
1152,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-01,15.204166666666666,2017,3,18,1,1825
1153,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-02,15.223333333333334,2017,3,18,2,1826
1154,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-03,15.290833333333337,2017,3,18,3,1827
1155,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-04,15.67,2017,3,18,4,1828
1156,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-05,16.305000000000003,2017,3,18,5,1829
1157,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-06,16.808333333333334,2017,3,18,6,1830
1158,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-18-07,16.98333333333333,2017,3,18,7,1831
1159,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-00,16.901666666666664,2017,3,19,0,1848
1160,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-01,16.750000000000004,2017,3,19,1,1849
1161,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-02,16.50333333333333,2017,3,19,2,1850
1162,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-03,16.304999999999996,2017,3,19,3,1851
1163,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-04,16.147499999999997,2017,3,19,4,1852
1164,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-05,16.00083333333333,2017,3,19,5,1853
1165,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-06,15.870833333333332,2017,3,19,6,1854
1166,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-19-07,15.739166666666664,2017,3,19,7,1855
1167,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-00,15.610000000000001,2017,3,20,0,1872
1168,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-01,15.465833333333336,2017,3,20,1,1873
1169,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-02,15.408333333333331,2017,3,20,2,1874
1170,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-03,15.284166666666666,2017,3,20,3,1875
1171,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-04,15.154166666666669,2017,3,20,4,1876
1172,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-05,15.064166666666665,2017,3,20,5,1877
1173,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-06,15.004166666666663,2017,3,20,6,1878
1174,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-20-07,14.921666666666667,2017,3,20,7,1879
1175,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-00,14.863333333333335,2017,3,21,0,1896
1176,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-01,14.801666666666668,2017,3,21,1,1897
1177,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-02,14.705,2017,3,21,2,1898
1178,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-03,14.678333333333333,2017,3,21,3,1899
1179,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-04,14.630833333333335,2017,3,21,4,1900
1180,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-05,14.604166666666666,2017,3,21,5,1901
1181,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-06,14.575833333333335,2017,3,21,6,1902
1182,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-21-07,14.568333333333333,2017,3,21,7,1903
1183,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-00,14.537500000000001,2017,3,22,0,1920
1184,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-01,14.521666666666668,2017,3,22,1,1921
1185,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-02,14.489166666666664,2017,3,22,2,1922
1186,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-03,14.487499999999999,2017,3,22,3,1923
1187,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-04,14.534166666666666,2017,3,22,4,1924
1188,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-05,14.514166666666668,2017,3,22,5,1925
1189,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-06,14.5075,2017,3,22,6,1926
1190,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-22-07,14.521666666666667,2017,3,22,7,1927
1191,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-00,14.530833333333334,2017,3,23,0,1944
1192,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-01,14.529166666666669,2017,3,23,1,1945
1193,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-02,14.496666666666668,2017,3,23,2,1946
1194,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-03,14.451666666666666,2017,3,23,3,1947
1195,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-04,14.402499999999998,2017,3,23,4,1948
1196,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-05,14.359999999999998,2017,3,23,5,1949
1197,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-06,14.324166666666668,2017,3,23,6,1950
1198,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-23-07,14.296666666666667,2017,3,23,7,1951
1199,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-00,14.294166666666667,2017,3,24,0,1968
1200,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-01,14.372499999999997,2017,3,24,1,1969
1201,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-02,14.59083333333333,2017,3,24,2,1970
1202,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-03,14.927500000000002,2017,3,24,3,1971
1203,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-04,15.175833333333335,2017,3,24,4,1972
1204,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-05,15.274166666666668,2017,3,24,5,1973
1205,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-06,15.354166666666666,2017,3,24,6,1974
1206,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-24-07,15.349166666666669,2017,3,24,7,1975
1207,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-00,15.363333333333332,2017,3,25,0,1992
1208,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-01,15.407499999999999,2017,3,25,1,1993
1209,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-02,15.423333333333337,2017,3,25,2,1994
1210,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-03,15.403333333333334,2017,3,25,3,1995
1211,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-04,15.399999999999999,2017,3,25,4,1996
1212,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-05,15.285000000000002,2017,3,25,5,1997
1213,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-06,15.235,2017,3,25,6,1998
1214,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-25-07,15.198333333333332,2017,3,25,7,1999
1215,"CLACKAMAS RIVER AT ESTACADA, OR",45.29984346,-122.3539746,2017-03-26-00,15.100833333333334,2017,3,26,0,2016
